sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
soccer,"[0.9, 0.925)",167765,40578896.0,40683584.0,0.9139313101768494,0.8998535871505737,0.8970345258712769,-0.014077723026275635,-0.01794748698731173,-0.05464268840910955,0.015042720502841077
soccer,"[0.925, 0.95)",258155,63211484.0,63320556.0,0.9397853016853333,0.9241903424263,0.9303402900695801,-0.015594959259033203,-0.018105258237153487,-0.060828126367165114,0.014835474385443796
soccer,"[0.95, 0.96)",84453,23987206.0,24015784.0,0.9582188725471497,0.9380225539207458,0.9400376677513123,-0.02019631862640381,-0.02219879974919074,-0.05778980497459579,0.007285293187895565
soccer,"[0.96, 0.97)",40238,14577590.0,14592392.0,0.9662926197052002,0.9521328210830688,0.9704756736755371,-0.014159798622131348,-0.01571744329138149,-0.045033519196775604,0.007858036790604709
soccer,"[0.97, 0.98)",92918,34790356.0,34817984.0,0.9738613963127136,0.9718726873397827,0.9686282277107239,-0.001988708972930908,-0.0028676596675808593,-0.022490333094243028,0.010648984968838607
soccer,"[0.98, 0.99)",100031,42233624.0,42253120.0,0.9843408465385437,0.9852727651596069,0.9819256067276001,0.0009319186210632324,0.00047461487417925323,-0.007775583118111477,0.007195132825084022
soccer,"[0.99, 1.0)",157356,102044496.0,102055472.0,0.9959111213684082,0.9979149699211121,0.9958183765411377,0.0020038485527038574,0.0019104198549316634,0.0003807215981582015,0.0030682025158323854
cricket,"[0.5, 0.55)",56229,5316054.0,5386795.0,0.5208687782287598,0.5701207518577576,0.5528108477592468,0.0492519736289978,0.08052187171484111,0.012842135169327727,0.14960228015353555
cricket,"[0.55, 0.6)",54130,5930210.0,5999980.0,0.5712801814079285,0.5701397657394409,0.5841123461723328,-0.0011404156684875488,-0.01411629446056514,-0.10847084662770193,0.07875539218348726
cricket,"[0.6, 0.65)",58643,7349342.5,7424262.5,0.6250471472740173,0.6429195404052734,0.6255819201469421,0.017872393131256104,0.020143075941890683,-0.0658685230885694,0.10408091485621407
