month,rule,delay,trades,pnl_usd,capital_usd,in_play_share,scope
2026-02,random,30,888,206.3330803490308,24945.940466776316,0.6813063063063063,basketball
2026-03,z,0,328,-458.18529635911386,7694.67805327962,0.600609756097561,basketball
2026-03,z,5,333,-735.650453787408,7864.378539411933,0.6126126126126126,basketball
2026-03,z,30,320,-255.54109534183885,7605.085704826485,0.6375,basketball
2026-03,random,0,257,-458.53321188738016,5965.089428266849,0.6147859922178989,basketball
2026-03,random,5,279,-82.61946891613366,5555.557052747143,0.6487455197132617,basketball
2026-03,random,30,273,-929.4065820426592,5719.599210040108,0.6336996336996337,basketball
2026-04,z,0,522,-308.6588154573061,12443.741836753845,0.7183908045977011,basketball
2026-04,z,5,518,-588.9372272789644,12626.240985331242,0.7162162162162162,basketball
2026-04,z,30,485,409.91244604483575,12003.58913470275,0.7030927835051546,basketball
2026-04,random,0,437,337.42633763185086,10724.18686336685,0.6590389016018307,basketball
2026-04,random,5,424,-43.92232585960096,10927.786614913764,0.6485849056603774,basketball
2026-04,random,30,406,-716.1510671842615,11140.690959274987,0.6428571428571429,basketball
2026-05,z,0,200,280.504535666536,4533.504678870657,0.505,basketball
2026-05,z,5,207,-459.333990342601,4692.496345788548,0.5410628019323671,basketball
2026-05,z,30,190,-158.07495619212398,4702.105735397445,0.5210526315789473,basketball
2026-05,random,0,154,390.202527935684,3712.7310553517927,0.487012987012987,basketball
2026-05,random,5,141,119.29705900320982,3251.0452640408876,0.48226950354609927,basketball
2026-05,random,30,132,149.6442842788984,3564.848043218519,0.42424242424242425,basketball
2026-06,z,0,57,74.02415598203156,1451.9036174290286,0.7017543859649122,basketball
2026-06,z,5,60,-16.44796844512105,1411.1805400170376,0.7166666666666667,basketball
2026-06,z,30,54,31.48495543926723,1500.2866432036,0.6851851851851852,basketball
2026-06,random,0,136,60.45585616357101,2988.543557170683,0.8161764705882353,basketball
2026-06,random,5,126,77.60401591583033,3056.9190061928607,0.8015873015873016,basketball
2026-06,random,30,121,-184.1071026214569,3010.4068641179024,0.8099173553719008,basketball
2026-07,z,0,6,42.78535376987447,201.9506581686671,0.3333333333333333,basketball
2026-07,z,5,6,37.81054205969827,206.9254698788433,0.3333333333333333,basketball
2026-07,z,30,6,69.6682880115077,175.06772392703388,0.3333333333333333,basketball
2026-07,random,0,3,0.1696214949463517,106.48237893229975,1.0,basketball
2026-07,random,5,3,0.21283295883215558,150.98626416726475,1.0,basketball
2026-07,random,30,2,0.11358623360740339,116.98350970230395,1.0,basketball
2026-08,z,0,9,146.24281283511323,226.74810285385038,0.8888888888888888,basketball
2026-08,z,5,9,146.24281283511323,226.74810285385038,0.8888888888888888,basketball
2026-08,z,30,7,219.4442177157175,430.4737165889703,0.8571428571428571,basketball
2026-08,random,0,80,-158.4473188503349,1677.5491128585838,0.1125,basketball
2026-08,random,5,76,-92.8608321400383,1649.770043466042,0.06578947368421052,basketball
2026-08,random,30,72,-55.40212714764735,1773.7412077479657,0.09722222222222222,basketball
2025-07,z,0,1513,172.93482549252167,37040.61349773476,0.6206212822207535,baseball
2025-07,z,5,1656,-973.4722979281593,37051.47812395049,0.6388888888888888,baseball
2025-07,z,30,1242,-635.1476933312304,37103.89138435631,0.6521739130434783,baseball
2025-07,random,0,1104,149.78413991402294,35430.295222518616,0.6005434782608695,baseball
2025-07,random,5,1086,-860.8104727385622,35391.58801403919,0.5930018416206262,baseball
2025-07,random,30,1130,-825.0296263624788,35666.09691051484,0.6097345132743363,baseball
2025-08,z,0,1263,-625.8648986497958,41602.824947345245,0.8099762470308789,baseball
2025-08,z,5,1284,-579.2627754795343,41650.83494641431,0.8115264797507789,baseball
2025-08,z,30,1293,-707.6857559791866,41486.27114050466,0.8267594740912606,baseball
2025-08,random,0,1094,1140.3869673861304,35370.996930809175,0.7404021937842779,baseball
2025-08,random,5,1125,24.051289264130673,35266.86751810624,0.7484444444444445,baseball
2025-08,random,30,1086,-769.3323662313583,35712.81910320966,0.7449355432780848,baseball
2025-09,z,0,887,-1657.1187892953662,32676.682859905894,0.826381059751973,baseball
2025-09,z,5,906,-131.80040786994152,32407.94822484014,0.8289183222958058,baseball
2025-09,z,30,906,1033.8304282600352,32349.972524169716,0.8211920529801324,baseball
2025-09,random,0,501,-623.1122251428303,21027.47961091294,0.688622754491018,baseball
2025-09,random,5,502,-736.9415120619352,20973.653122226155,0.6872509960159362,baseball
2025-09,random,30,514,-936.549538823585,20163.992330664354,0.7042801556420234,baseball
2025-10,z,0,80,489.1000365669996,4300.0,0.6375,baseball
2025-10,z,5,85,328.9014571153265,4300.0,0.6588235294117647,baseball
2025-10,z,30,86,850.0324175778637,4300.0,0.6627906976744186,baseball
2025-10,random,0,91,-635.5858089228293,4300.0,0.5934065934065934,baseball
2025-10,random,5,81,-956.7350351539424,4300.0,0.5555555555555556,baseball
2025-10,random,30,92,-1344.9402226218956,4300.0,0.6195652173913043,baseball
2025-11,z,0,4,-58.582091519654426,200.0,0.75,baseball
2025-11,z,5,4,-58.582091519654426,200.0,0.75,baseball
2025-11,z,30,5,-63.819872678151114,200.0,0.8,baseball
2025-11,random,0,5,-66.68857116269919,200.0,0.8,baseball
2025-11,random,5,3,-23.621552606006944,200.0,0.6666666666666666,baseball
2025-11,random,30,3,-21.42857218883475,200.0,0.6666666666666666,baseball
2026-03,z,0,22,-134.77276363232684,314.184000600338,0.8181818181818182,baseball
2026-03,z,5,12,-272.024151910305,314.184000600338,0.6666666666666666,baseball
2026-03,z,30,15,-83.65587122468216,314.184000600338,0.7333333333333333,baseball
2026-03,random,0,153,90.10486363260085,4385.294245382729,0.0,baseball
2026-03,random,5,152,30.349362814369158,4498.19974772684,0.0,baseball
2026-03,random,30,149,25.09359873184016,4465.494210184854,0.0,baseball
2026-04,z,0,2474,2711.3031317414434,38986.530536655504,0.3047696038803557,baseball
2026-04,z,5,2308,2487.834914052126,39078.61188927035,0.2820623916811092,baseball
2026-04,z,30,2286,3092.689510516262,39239.329805243295,0.29308836395450566,baseball
2026-04,random,0,2474,2711.3031317414434,38986.530536655504,0.3047696038803557,baseball
2026-04,random,5,2308,2487.834914052126,39078.61188927035,0.2820623916811092,baseball
2026-04,random,30,2286,3092.689510516262,39239.329805243295,0.29308836395450566,baseball
2026-05,z,0,2789,1903.1043789483374,42025.223307021995,0.9085693797059878,baseball
2026-05,z,5,2530,199.0866423234637,41992.52321576831,0.9051383399209486,baseball
2026-05,z,30,2416,906.2699886924158,42119.53917015283,0.8990066225165563,baseball
2026-05,random,0,1797,286.99826330228206,41494.34570347525,0.7212020033388982,baseball
2026-05,random,5,1839,-198.87185786236563,41491.43633689422,0.7243066884176182,baseball
2026-05,random,30,1932,-515.0172682708851,41605.3739031548,0.7432712215320911,baseball
2026-06,z,0,3073,-1780.7420883852324,38823.21264138195,0.9384965831435079,baseball
2026-06,z,5,2790,-1363.6566903640364,38851.284612543015,0.9397849462365592,baseball
2026-06,z,30,2497,-596.0300958625477,38857.42951701363,0.9371245494593512,baseball
2026-06,random,0,1685,2667.189928007432,33408.535107406315,0.5228486646884273,baseball
2026-06,random,5,1700,3266.268793002022,33935.71738509655,0.5294117647058824,baseball
2026-06,random,30,1700,225.52432363343758,33656.04995206583,0.5452941176470588,baseball
2026-07,z,0,2979,1958.3255584954888,37324.00140873398,0.9906008727760993,baseball
2026-07,z,5,2686,1739.0920254764155,37552.13261924579,0.990692479523455,baseball
2026-07,z,30,2310,1576.6609321000765,37388.047180848655,0.9922077922077922,baseball
2026-07,random,0,1782,59.4746832128867,24267.61031369445,0.6941638608305275,baseball
2026-07,random,5,1640,221.38595766616083,24936.93920389087,0.675609756097561,baseball
2026-07,random,30,1551,-1331.656259105716,25141.956929981912,0.6750483558994197,baseball
2026-08,z,0,4224,-2669.7045567114765,40225.428866081966,0.9886363636363636,baseball
2026-08,z,5,3040,-2314.830702662701,41102.20031022024,0.9858552631578947,baseball
2026-08,z,30,2440,-4398.88206657046,41320.783631991886,0.9852459016393442,baseball
2026-08,random,0,1250,387.0237213656437,24765.73413010017,0.7744,baseball
2026-08,random,5,1215,-988.8305871215127,25967.414677394132,0.77119341563786,baseball
2026-08,random,30,1163,-1051.4081977377425,25159.56988564472,0.763542562338779,baseball
2025-08,z,0,366,-1525.5495186226308,15445.662998192012,0.40710382513661203,esports
2025-08,z,5,365,-1695.2773060216614,15445.662998192012,0.4054794520547945,esports
2025-08,z,30,379,-1287.2131771439363,15410.387020326278,0.43271767810026385,esports
2025-08,random,0,337,-2639.814879785977,15500.0,0.24925816023738873,esports
2025-08,random,5,335,-2740.885315503542,15500.0,0.2507462686567164,esports
2025-08,random,30,346,-3159.342979732441,15453.324022277317,0.3092485549132948,esports
2025-09,z,0,206,808.5063504968975,10101.955870765347,0.3883495145631068,esports
2025-09,z,5,215,781.6901227096516,10065.355868535551,0.4046511627906977,esports
2025-09,z,30,210,889.9196617878706,10187.967872950107,0.41904761904761906,esports
2025-09,random,0,220,1382.0441244291844,9776.90156543843,0.4590909090909091,esports
2025-09,random,5,228,1426.4073662297906,9776.90156543843,0.45614035087719296,esports
2025-09,random,30,233,1244.9602371557112,9692.92651353874,0.4592274678111588,esports
2025-10,z,0,357,605.1198214817293,13239.73047690385,0.31092436974789917,esports
2025-10,z,5,341,496.6124348423057,13239.730476903851,0.31378299120234604,esports
2025-10,z,30,361,654.5993648037752,12982.627353983611,0.37119113573407203,esports
2025-10,random,0,278,1063.033741954674,12972.532595118633,0.26618705035971224,esports
2025-10,random,5,279,928.2730569689568,12972.532595118633,0.26523297491039427,esports
2025-10,random,30,298,1065.336433898582,12779.159854884881,0.2953020134228188,esports
2025-11,z,0,589,158.72114142144505,20216.997537886586,0.7843803056027164,esports
2025-11,z,5,602,-722.5721747350636,20173.962348508045,0.7873754152823921,esports
2025-11,z,30,630,-1315.1722816650345,20268.518149653144,0.7936507936507936,esports
2025-11,random,0,404,944.1880759527861,15305.62249750392,0.5594059405940595,esports
2025-11,random,5,407,861.4536656639209,15217.312517677034,0.5626535626535627,esports
2025-11,random,30,403,-1238.9023491831529,15081.559085040253,0.5607940446650124,esports
2025-12,z,0,776,2077.472384780511,23249.68587300457,0.6146907216494846,esports
2025-12,z,5,769,1412.5327674013795,23168.48646094874,0.6163849154746424,esports
2025-12,z,30,763,30.093148503731754,23429.33442371641,0.5910878112712975,esports
2025-12,random,0,623,-1519.4457437272688,18877.640687859363,0.6067415730337079,esports
2025-12,random,5,622,-1354.2127672322395,19173.706627440275,0.6077170418006431,esports
2025-12,random,30,643,-583.652296012151,18808.867536768685,0.6018662519440124,esports
2026-01,z,0,1416,22.83559862200275,32614.554255622315,0.7323446327683616,esports
2026-01,z,5,1470,1111.2371816999191,32549.637571457337,0.7421768707482993,esports
2026-01,z,30,1570,814.3038314270295,32778.31918099402,0.7694267515923567,esports
2026-01,random,0,1065,-2570.02809745082,26121.66217501838,0.8056338028169014,esports
2026-01,random,5,1051,-2943.7535991872123,25931.71062263121,0.8011417697431018,esports
2026-01,random,30,1083,-3619.2972432211127,25874.742305985703,0.830101569713758,esports
2026-02,z,0,2103,-1723.6841580957134,40073.79254654577,0.7099381835473134,esports
2026-02,z,5,2196,-1588.9571344374758,39981.1364743341,0.7276867030965392,esports
2026-02,z,30,1942,-764.0810273677964,41093.59653262874,0.7286302780638517,esports
2026-02,random,0,1036,-824.6711077579916,24981.71305226929,0.6563706563706564,esports
2026-02,random,5,1083,665.2546327880368,24393.71939802508,0.6638965835641736,esports
2026-02,random,30,993,-1351.7484131495833,25762.10567387868,0.6626384692849949,esports
2026-03,z,0,305,530.8410167509237,8477.414911066264,0.6622950819672131,esports
2026-03,z,5,279,-22.12693934725094,8644.481474205697,0.6415770609318996,esports
2026-03,z,30,304,203.0895511036071,8744.522056618185,0.6644736842105263,esports
2026-03,random,0,298,-913.0781354481896,6543.783768662332,0.6812080536912751,esports
2026-03,random,5,277,-1086.7326312984935,6873.005899451609,0.6642599277978339,esports
2026-03,random,30,295,-865.6433044183543,6188.713727947199,0.688135593220339,esports
2026-04,z,0,1431,2020.3671386323958,36394.95955722146,0.7288609364081062,esports
2026-04,z,5,1445,632.5075280764729,35556.51728158551,0.7301038062283737,esports
2026-04,z,30,1397,2250.505884827245,35668.25393224433,0.7315676449534717,esports
2026-04,random,0,1418,207.81885489015713,39382.399781817854,0.5980253878702397,esports
2026-04,random,5,1397,-347.2799969669144,39675.05528591208,0.5919828203292771,esports
2026-04,random,30,1369,324.40723866606726,38376.48885170852,0.5967859751643535,esports
2026-05,z,0,1207,2981.5334753833995,30309.775850612492,0.848384424192212,esports
2026-05,z,5,1170,628.1972669110243,30629.632451700665,0.8495726495726496,esports
2026-05,z,30,1132,1143.9041411404176,29228.04743109458,0.842756183745583,esports
2026-05,random,0,574,981.6217214391218,17366.66951424852,0.7177700348432056,esports
2026-05,random,5,548,529.3418408800139,18347.02233166338,0.7062043795620438,esports
2026-05,random,30,563,-923.6283266390828,19141.141937431286,0.7175843694493783,esports
2026-06,z,0,1171,-334.98547786611056,31182.512391480035,0.9163108454312553,esports
2026-06,z,5,1214,-571.5035851439551,31054.877611328062,0.914332784184514,esports
2026-06,z,30,1315,-536.7326033451131,29785.49629455569,0.9163498098859315,esports
2026-06,random,0,1002,-739.6794551853309,25735.484415384184,0.7025948103792415,esports
2026-06,random,5,1004,1840.5351449855177,25734.958239386877,0.7051792828685259,esports
2026-06,random,30,950,-963.1868664356607,24604.03413077395,0.6989473684210527,esports
2026-07,z,0,664,-782.7359886386042,18351.60617555175,0.8614457831325302,esports
2026-07,z,5,684,-920.4479934118281,18388.974443865198,0.8640350877192983,esports
2026-07,z,30,668,-1726.3086146640976,18316.52067201148,0.8592814371257484,esports
2026-07,random,0,892,1962.4196603045884,21862.777417817888,0.9103139013452914,esports
2026-07,random,5,892,1753.4621722759916,21050.78878770415,0.9125560538116592,esports
2026-07,random,30,884,1554.6106251217052,21249.094164994473,0.9095022624434389,esports
2026-08,z,0,2086,2385.8019354365724,40869.69470905115,0.9491850431447747,esports
2026-08,z,5,1997,2231.702017639841,42018.461402302106,0.9519278918377566,esports
2026-08,z,30,1920,-1352.945384650371,41953.52074956788,0.9520833333333333,esports
2026-08,random,0,1530,1014.6093294625247,36657.55600180388,0.8176470588235294,esports
2026-08,random,5,1539,658.2316344247097,36373.6246066097,0.8291098115659519,esports
2026-08,random,30,1599,2440.232598682543,36976.83031628208,0.849906191369606,esports
2025-10,z,0,477,-521.7290151290599,16493.63355200158,0.6163522012578616,hockey
2025-10,z,5,506,-26.046542776584715,16201.766272433857,0.6245059288537549,hockey
2025-10,z,30,476,-128.98332779559615,16046.787037932583,0.6113445378151261,hockey
2025-10,random,0,402,152.14309129476618,14829.66731643493,0.554726368159204,hockey
2025-10,random,5,422,909.9303204777561,14398.888156179035,0.5592417061611374,hockey
2025-10,random,30,402,777.0792785475894,14465.088306125821,0.5845771144278606,hockey
2025-11,z,0,838,-2535.1575944290876,21211.384791347406,0.28878281622911695,hockey
2025-11,z,5,846,-2898.573981124081,21096.295920283235,0.2895981087470449,hockey
2025-11,z,30,842,-2573.229160628023,21166.91757532235,0.28859857482185275,hockey
2025-11,random,0,820,-1116.0595295074145,20415.19161777485,0.31585365853658537,hockey
2025-11,random,5,814,-1564.2133582194488,20787.093470892894,0.3108108108108108,hockey
2025-11,random,30,828,-1207.9643007068778,20301.741328314056,0.32971014492753625,hockey
2025-12,z,0,1151,2217.665222235797,22494.85077866132,0.2849695916594266,hockey
2025-12,z,5,1272,2522.5624440724914,22422.391571405773,0.32940251572327045,hockey
2025-12,z,30,1024,2533.4550177651245,22568.724887246484,0.2978515625,hockey
2025-12,random,0,1151,823.8656452905055,22701.167686497596,0.13292788879235448,hockey
2025-12,random,5,1110,1204.9368497860157,22701.167686497596,0.13603603603603603,hockey
2025-12,random,30,1053,101.11281949539762,22611.25999888536,0.0949667616334283,hockey
2026-01,z,0,1087,-1843.8430157094658,22005.936492609653,0.6605335786568537,hockey
2026-01,z,5,1188,-747.1936235797066,21012.75259165072,0.6885521885521886,hockey
2026-01,z,30,1104,57.85959071094328,21588.9305562357,0.6947463768115942,hockey
2026-01,random,0,1124,-634.3280559806221,23759.090501324612,0.05249110320284697,hockey
2026-01,random,5,1102,-1460.0313730192431,23845.801607783513,0.0499092558983666,hockey
2026-01,random,30,1053,-1118.7919887654584,23780.865149634286,0.045584045584045586,hockey
2026-02,z,0,490,-805.0139930454081,9038.849588169134,0.3081632653061224,hockey
2026-02,z,5,462,-1191.2857159035375,9090.999540009281,0.2943722943722944,hockey
2026-02,z,30,441,-1472.7275544134793,9268.14997016252,0.272108843537415,hockey
2026-02,random,0,454,-48.11703472875712,9291.683264513125,0.11013215859030837,hockey
2026-02,random,5,450,267.21754157841985,9388.600058984312,0.10222222222222223,hockey
2026-02,random,30,424,71.3180350854368,9641.113551511791,0.11556603773584906,hockey
2026-03,z,0,388,401.64312774450224,7447.214806163513,0.6855670103092784,hockey
2026-03,z,5,443,563.2034160930226,7256.181992079765,0.7155756207674944,hockey
2026-03,z,30,424,244.1779203591718,7321.7564503398635,0.6933962264150944,hockey
2026-03,random,0,294,610.6876444193985,5850.852889354071,0.6666666666666666,hockey
2026-03,random,5,297,369.8684021388633,5877.229846940039,0.6666666666666666,hockey
2026-03,random,30,285,-215.58283681647026,5383.025685150658,0.6771929824561403,hockey
2026-04,z,0,801,944.3643245853254,13459.018549067096,0.7503121098626716,hockey
2026-04,z,5,803,49.44947708262339,13554.638643669037,0.7546699875466999,hockey
2026-04,z,30,769,868.8214139808292,13573.846227817989,0.7386215864759428,hockey
2026-04,random,0,651,-42.926994126149,13011.201707140168,0.642089093701997,hockey
2026-04,random,5,668,-165.80581054257698,12815.977034519521,0.6526946107784432,hockey
2026-04,random,30,653,912.7588444021144,13347.11878001216,0.6508422664624809,hockey
2026-05,z,0,167,-580.370403252561,3240.1779470794,0.5269461077844312,hockey
2026-05,z,5,169,-219.3046032871817,3460.9393253955964,0.5207100591715976,hockey
2026-05,z,30,145,19.061950884052408,3417.2222993028017,0.5103448275862069,hockey
2026-05,random,0,153,-756.8741034103058,3219.319573414309,0.47058823529411764,hockey
2026-05,random,5,168,-592.3485628838878,3397.0628602675483,0.5,hockey
2026-05,random,30,149,-671.6822214002768,3237.147843622455,0.48322147651006714,hockey
2026-06,z,0,28,191.53462573850817,600.0,0.32142857142857145,hockey
2026-06,z,5,24,-225.35464020726408,600.0,0.4166666666666667,hockey
2026-06,z,30,27,235.2237625028773,600.0,0.5185185185185185,hockey
2026-06,random,0,25,-69.68212142201205,530.0458686860956,0.56,hockey
2026-06,random,5,28,28.33491689994188,435.19079860099333,0.6071428571428571,hockey
2026-06,random,30,18,193.41424841985673,600.0,0.5555555555555556,hockey
2025-09,z,0,455,689.3372243591378,16235.819601591862,0.7736263736263737,american_football
2025-09,z,5,435,489.30062270155184,16235.819601591862,0.7632183908045977,american_football
2025-09,z,30,397,-16.99272514678472,16122.699591211784,0.7304785894206549,american_football
2025-09,random,0,455,689.3372243591378,16235.819601591862,0.7736263736263737,american_football
2025-09,random,5,435,489.30062270155184,16235.819601591862,0.7632183908045977,american_football
2025-09,random,30,397,-16.99272514678472,16122.699591211784,0.7304785894206549,american_football
2025-10,z,0,673,-1389.6378267539244,22970.947898093604,0.5884101040118871,american_football
2025-10,z,5,623,-1209.5060846016017,22986.966295321763,0.5666131621187801,american_football
2025-10,z,30,569,-1075.6778605764339,22890.2813539813,0.539543057996485,american_football
2025-10,random,0,627,-1120.2705549155803,21603.363065008507,0.5550239234449761,american_football
2025-10,random,5,595,-1277.3081019726849,21546.770760085692,0.5310924369747899,american_football
2025-10,random,30,601,-830.5630162127825,21778.929026864418,0.5374376039933444,american_football
2025-11,z,0,1236,929.0188017651549,31704.739070749994,0.75,american_football
2025-11,z,5,1199,902.0177231066384,31601.889295419853,0.7506255212677231,american_football
2025-11,z,30,1175,1543.894380610427,31361.928877240545,0.7438297872340426,american_football
2025-11,random,0,621,-276.89827396819805,23247.090121555564,0.3671497584541063,american_football
2025-11,random,5,632,-368.8648502412776,23224.61988485512,0.36550632911392406,american_football
2025-11,random,30,654,181.6064301734076,22713.319562486526,0.3853211009174312,american_football
2025-12,z,0,602,165.08292015211646,10977.565335739819,0.13953488372093023,american_football
2025-12,z,5,591,-175.8503888765207,10977.56533573982,0.17089678510998307,american_football
2025-12,z,30,573,291.87771513974576,10900.281256373397,0.15357766143106458,american_football
2025-12,random,0,317,748.1616855771836,9633.68368837511,0.28391167192429023,american_football
2025-12,random,5,317,821.9688825840982,9683.719603178717,0.26813880126182965,american_football
2025-12,random,30,316,684.7357255906383,9321.532196162245,0.2468354430379747,american_football
2026-01,z,0,185,-461.1938631064785,3900.0,0.043243243243243246,american_football
2026-01,z,5,191,-605.699997412823,3899.9999999999995,0.041884816753926704,american_football
2026-01,z,30,169,-632.4822563081419,3900.0,0.029585798816568046,american_football
2026-01,random,0,140,331.78020721950986,3541.006410048743,0.45714285714285713,american_football
2026-01,random,5,148,544.7658574470314,3486.513300398632,0.47297297297297297,american_football
2026-01,random,30,139,889.8459647245041,3522.7885502892777,0.3669064748201439,american_football
2026-02,z,0,1,45.34184391264874,100.00000000000001,0.0,american_football
2026-02,z,5,1,45.34184391264874,100.00000000000001,0.0,american_football
2026-02,z,30,1,45.34184391264874,100.00000000000001,0.0,american_football
2026-02,random,0,4,20.751301765441895,100.0,0.0,american_football
2026-02,random,5,5,20.751301765441895,100.0,0.0,american_football
2026-02,random,30,4,-75.72464287281036,100.0,0.0,american_football
