side,threshold,sport,period,signals,bets,avg_price,won_pct,edge_pts,roi,ci_lo,ci_hi,pnl_usd,in_play_share
favorite >= 92%,0.925,mma_boxing,all,384,295,0.9287851938756846,0.9305084943771362,0.0017233005014516412,0.014738806836581953,-0.018674337313638354,0.04382315524021858,224.27386495761618,1.0
favorite >= 92%,0.925,hockey,dev,1523,1446,0.9326015824495839,0.9225449562072754,-0.01005662624230852,-0.007565060979355551,-0.03005613832387054,0.01572332091354549,-465.61959788160857,0.991701244813278
favorite >= 92%,0.925,hockey,all,1523,1446,0.9326015824495839,0.9225449562072754,-0.01005662624230852,-0.007565060979355551,-0.03005613832387054,0.01572332091354549,-465.61959788160857,0.991701244813278
favorite >= 92%,0.925,other,dev,87,74,0.9314966693117812,0.9459459185600281,0.014449249248246865,0.04211857517329998,-0.0019429614679832173,0.0695177108311022,126.90742431120789,0.9594594594594594
favorite >= 92%,0.925,other,all,110,97,0.9277172538730287,0.9484536051750183,0.020736351301989586,0.03864208569989716,0.00250988729814683,0.06311560017227758,156.57877799529172,0.9690721649484536
favorite >= 92%,0.925,ALL,dev,17615,16495,0.9337695481538519,0.9310094118118286,-0.0027601363420233227,0.0007982208382131513,-0.004596077437353697,0.006586127751476474,540.7716324193865,0.9795695665353137
favorite >= 92%,0.925,ALL,holdout,7011,6490,0.9352654197825856,0.9344375729560852,-0.0008278468265003891,-0.00013417969317130953,-0.008886232892962998,0.008053647724594073,-33.402761809249,0.986748844375963
favorite >= 92%,0.925,ALL,all,24626,22985,0.934191919564358,0.931977391242981,-0.0022145283213770295,0.0005476710414950511,-0.004357613706743375,0.005348144635048246,507.3688706101375,0.9815966934957581
underdog <= 7%,0.925,tennis,dev,3483,3460,0.05164580451455129,0.046820808202028275,-0.0048249963125230125,0.013774625968300843,-0.32204914989230204,0.3738196358379867,457.2904566287998,0.9820809248554914
underdog <= 7%,0.925,tennis,holdout,2601,2590,0.05138932077648319,0.04710424691438675,-0.004285073862096443,0.01175161671370483,-0.3125042090499838,0.377638441631025,432.94812441440354,0.9868725868725868
underdog <= 7%,0.925,tennis,all,6084,6050,0.05153600403825437,0.046942148357629776,-0.004593855680624592,0.012710501592839481,-0.22849538681728787,0.26865532006444726,890.2385810431997,0.9841322314049586
underdog <= 7%,0.925,esports,dev,2678,2650,0.05612987708014805,0.039245281368494034,-0.016884595711654016,-0.2736548112487947,-0.5476001581072374,0.05354112565953265,-6000.985968653336,0.9860377358490566
underdog <= 7%,0.925,esports,holdout,1349,1344,0.05737327103209585,0.0505952388048172,-0.006778032227278651,-0.45129318247666983,-0.6606492142734336,-0.17613612530448383,-4543.556871272328,0.9933035714285714
