sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
mma_boxing,"[0.7, 0.75)",6034,1981459.375,1986982.25,0.7307620048522949,0.8536174297332764,0.8351010680198669,0.12285542488098145,0.16270040873433325,-0.2717116624870138,0.3156722756376862
mma_boxing,"[0.75, 0.8)",6874,2609486.5,2627157.5,0.7670286893844604,0.8532382845878601,0.7599650621414185,0.08620959520339966,0.10593304149094433,-0.20112288644903611,0.24703711818540897
mma_boxing,"[0.8, 0.85)",8242,2579906.0,2593618.5,0.8191624283790588,0.2811506986618042,0.2657122015953064,-0.5380117297172546,-0.6614536563434952,-0.8814440490126252,0.16522295540519522
mma_boxing,"[0.85, 0.9)",2945,922759.125,925417.25,0.871631383895874,0.721703290939331,0.7514431476593018,-0.14992809295654297,-0.17161149564282768,-0.5193644503625691,0.1263768773954291
mma_boxing,"[0.9, 0.925)",773,100669.96875,100841.875,0.910266637802124,0.9155558943748474,0.8473479747772217,0.005289256572723389,0.0041163819062295295,-0.3574659838759899,0.10077556542905457
hockey,"[0.5, 0.55)",257718,69738112.0,69824512.0,0.5219600200653076,0.482038289308548,0.47530633211135864,-0.039921730756759644,-0.0776562199848157,-0.16432930290148012,0.011785433345723118
hockey,"[0.55, 0.6)",221846,66379432.0,66451100.0,0.5691558718681335,0.5669201016426086,0.5572604537010193,-0.0022357702255249023,-0.004130051175639316,-0.1080827466453865,0.108396394490042
hockey,"[0.6, 0.65)",166257,47600776.0,47670304.0,0.6218801140785217,0.5763586163520813,0.5996679663658142,-0.04552149772644043,-0.07581446090446253,-0.18949973483719104,0.036220243553051173
hockey,"[0.65, 0.7)",57200,14818064.0,14829927.0,0.6767407059669495,0.6852532029151917,0.6983566284179688,0.008512496948242188,0.009577661745125404,-0.13815787611085079,0.13871569987515653
hockey,"[0.7, 0.75)",28550,8141492.0,8148070.0,0.7232800722122192,0.7490305304527283,0.6670052409172058,0.025750458240509033,0.03589209094609609,-0.1609132081309076,0.18768912913323513
hockey,"[0.75, 0.8)",11941,3384854.5,3384941.25,0.7694710493087769,0.8292211890220642,0.8490076065063477,0.059750139713287354,0.08132302198535218,-0.22238349730538196,0.2718148744651582
hockey,"[0.8, 0.85)",3134,829593.75,829613.75,0.8151419162750244,0.759266197681427,0.6930440068244934,-0.05587571859359741,-0.07229729447597437,-0.6131543530791439,0.22526838734271679
hockey,"[0.85, 0.9)",4349,1311919.625,1311946.5,0.8828971982002258,1.0,1.0,0.11710280179977417,0.13297563801439982,0.1177534678055784,0.1478367439190646
hockey,"[0.9, 0.925)",1729,641181.625,641181.625,0.9137660264968872,1.0,1.0,0.08623397350311279,0.09440310606994748,0.09208446101087209,0.09762797671117232
hockey,"[0.925, 0.95)",1159,746462.5625,746462.625,0.9360571503639221,0.9999865889549255,0.9991371631622314,0.06392943859100342,0.06837144014591641,0.0616907971882121,0.07286233875944571
hockey,"[0.95, 0.96)",260,189221.09375,189221.09375,0.9583457112312317,1.0,1.0,0.04165428876876831,0.043471755987974446,,
hockey,"[0.97, 0.98)",383,78102.25,78111.625,0.9751554727554321,1.0,1.0,0.02484452724456787,0.025363608260235884,0.021959389747773915,0.026534895611047264
hockey,"[0.98, 0.99)",1033,152222.65625,152242.265625,0.9848693013191223,1.0,1.0,0.015130698680877686,0.015242030262773003,0.01390165744178206,0.017589363233882528
hockey,"[0.99, 1.0)",204,53029.8125,53029.8125,0.9956881403923035,1.0,1.0,0.004311859607696533,0.004332598308338934,,
other,"[0.5, 0.55)",7681,854289.375,856053.9375,0.5219108462333679,0.4936998784542084,0.6223148107528687,-0.028210967779159546,-0.05446702877837077,-0.37586469878167506,0.3488254911965062
other,"[0.55, 0.6)",9056,1293189.375,1294995.75,0.572027325630188,0.6944652199745178,0.6892668008804321,0.12243789434432983,0.21108536726157823,-0.16195806020527623,0.5428922538166405
other,"[0.6, 0.65)",7254,1025927.5,1027237.125,0.6261799931526184,0.6455712914466858,0.6527433395385742,0.019391298294067383,0.03423170504831052,-0.37577538054492254,0.365752035630297
other,"[0.65, 0.7)",6127,1012972.875,1013743.3125,0.678642749786377,0.48051175475120544,0.47625264525413513,-0.1981309950351715,-0.29069225909706364,-0.7125606626042349,0.3129159581334938
other,"[0.7, 0.75)",3257,768047.75,768080.8125,0.71803879737854,0.6643648743629456,0.8424931168556213,-0.05367392301559448,-0.07850255564002127,-0.6531103332944895,0.38473750609795665
other,"[0.75, 0.8)",4894,1641987.25,1642070.125,0.7735212445259094,0.9518207311630249,0.8780139088630676,0.17829948663711548,0.23006564098653692,0.0957060397608909,0.27435677620974214
other,"[0.8, 0.85)",2426,670360.3125,670363.3125,0.8223242163658142,0.972783088684082,0.9072547554969788,0.15045887231826782,0.18285188311529266,0.08529591584789803,0.21891230132456072
other,"[0.85, 0.9)",2971,747157.625,747157.625,0.8731518387794495,1.0,1.0,0.12684816122055054,0.14553970507899905,0.13727529065358246,0.1516765238189272
other,"[0.9, 0.925)",1040,265651.40625,265651.40625,0.9132870435714722,1.0,1.0,0.08671295642852783,0.09498041116670451,0.0903191651111556,0.09928122568902005
other,"[0.925, 0.95)",672,200441.8125,200441.8125,0.936659038066864,1.0,1.0,0.06334096193313599,0.06767663666367608,0.06217844432478012,0.07210711633302083
other,"[0.95, 0.96)",280,35285.1171875,35285.1171875,0.9570137858390808,1.0,1.0,0.04298621416091919,0.04492422137618288,0.04171207191761618,0.04622525015379883
